Overall_Qual,Year_Built,Year_Remod_Add,Mas_Vnr_Area,Exter_Qual,Bsmt_Qual,BsmtFin_SF_1,Total_Bsmt_SF,Heating_QC,first_Flr_SF,Gr_Liv_Area,Full_Bath,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,SalePrice
7,2007,2007,82.0,Gd,Gd,724.0,1232.0,Ex,1232,1232,2,Gd,6,0,Unknown,2007.0,RFn,2,632.0,194500
8,2005,2006,76.0,Gd,Ex,24.0,1498.0,Ex,1498,1498,2,Gd,7,1,Gd,2005.0,Fin,3,844.0,237000
6,2005,2006,0.0,Gd,Gd,0.0,704.0,Ex,704,1422,2,Gd,7,1,Gd,2005.0,Fin,2,440.0,173000
7,1989,1989,145.0,Gd,Gd,1518.0,1518.0,Gd,1644,1644,2,Gd,5,1,TA,1989.0,Fin,2,569.0,275000
7,1992,1993,0.0,Gd,Gd,800.0,1449.0,Gd,944,1759,2,Gd,7,1,TA,1992.0,Unf,2,525.0,233500
5,1967,1967,0.0,TA,TA,249.0,1013.0,TA,1160,2126,2,TA,7,0,Unknown,1967.0,Fin,2,538.0,185000
5,1996,1996,0.0,TA,Gd,732.0,1040.0,Gd,1040,1040,1,Gd,6,0,Unknown,2000.0,Unf,2,576.0,152000
5,1994,1994,0.0,TA,TA,755.0,990.0,Ex,990,990,1,TA,5,0,Unknown,1995.0,RFn,1,440.0,143000
6,1997,1997,0.0,TA,Gd,821.0,928.0,Ex,928,1764,2,Gd,7,0,Unknown,1997.0,RFn,2,470.0,231500
7,1996,1996,0.0,Gd,Gd,385.0,799.0,Ex,827,1661,2,Gd,6,1,TA,1996.0,RFn,2,550.0,212000
7,1998,1998,0.0,TA,Gd,950.0,1463.0,Ex,1463,1463,2,TA,5,0,Unknown,1998.0,Fin,2,539.0,207000
5,1994,1995,0.0,TA,Gd,0.0,1097.0,Ex,1097,1097,1,TA,6,0,Unknown,1995.0,Unf,2,672.0,145000
5,1994,1995,0.0,TA,Gd,746.0,990.0,Ex,990,990,1,TA,5,0,Unknown,2000.0,Unf,2,480.0,138000
7,1998,1998,0.0,TA,Gd,0.0,866.0,Ex,866,1779,2,Gd,6,0,Unknown,1998.0,RFn,2,546.0,197900
7,1999,1999,183.0,Gd,Gd,679.0,1490.0,Ex,1501,1501,2,Gd,6,0,Unknown,1999.0,RFn,2,577.0,204000
7,1999,1999,0.0,Gd,Gd,560.0,1431.0,Ex,1431,1431,2,Gd,6,0,Unknown,1999.0,Fin,2,666.0,192000
6,1998,1998,120.0,TA,Gd,606.0,928.0,Ex,928,1772,2,TA,7,1,TA,1998.0,RFn,2,492.0,200000
7,2002,2002,95.0,Gd,Gd,0.0,831.0,Ex,831,1660,2,Gd,7,0,Unknown,2002.0,RFn,2,493.0,195000
7,2002,2002,110.0,Gd,Gd,788.0,1573.0,Ex,1573,1573,2,Gd,6,0,Unknown,2002.0,RFn,2,544.0,227000
7,2001,2001,0.0,Gd,Gd,666.0,944.0,Ex,944,1840,2,Gd,6,0,Unknown,2001.0,RFn,2,622.0,230000
7,2001,2002,0.0,Gd,Gd,0.0,1413.0,Ex,1430,1430,2,Gd,6,0,Unknown,2001.0,RFn,2,605.0,187100
7,2002,2001,68.0,Gd,Gd,1259.0,1431.0,Ex,1444,1444,2,Gd,6,0,Unknown,2002.0,RFn,2,577.0,203000
7,2001,2001,180.0,Gd,Gd,24.0,1492.0,Ex,1492,1492,2,Gd,6,1,TA,2001.0,RFn,2,608.0,201000
5,1978,1978,136.0,TA,Gd,616.0,1040.0,TA,1040,1040,2,TA,5,0,Unknown,1978.1324431613136,Unknown,0,0.0,124000
5,1978,1978,76.0,TA,Gd,625.0,907.0,TA,907,907,1,TA,5,0,Unknown,1978.0,Unf,1,343.0,140000
5,1979,1979,40.0,TA,TA,710.0,914.0,TA,914,914,1,TA,5,0,Unknown,1979.0,Unf,2,444.0,134900
5,1977,2008,0.0,TA,Gd,532.0,1040.0,TA,1040,1040,2,Gd,5,0,Unknown,1977.0,Unf,2,484.0,150500
5,1978,2005,90.0,Gd,TA,646.0,864.0,Ex,864,864,1,TA,6,0,Unknown,1978.0,Unf,1,336.0,136500
5,1977,1989,0.0,TA,Gd,196.0,1268.0,TA,1268,1268,1,Gd,5,0,Unknown,1978.0,Unf,1,252.0,143500
5,1972,1972,0.0,TA,TA,460.0,864.0,Ex,864,864,1,TA,5,1,Fa,1972.0,Unf,1,338.0,133500
5,1972,1972,0.0,TA,TA,777.0,894.0,TA,894,894,1,TA,6,0,Unknown,1985.0,RFn,2,600.0,123000
5,1972,2003,0.0,TA,Gd,660.0,768.0,Gd,768,768,1,TA,5,0,Unknown,1974.0,Fin,1,396.0,133900
5,1972,2007,0.0,TA,Gd,656.0,768.0,TA,768,768,1,TA,5,0,Unknown,1988.0,Unf,2,396.0,133000
7,2002,2002,0.0,Gd,Gd,1234.0,1569.0,Ex,1611,1611,2,Gd,6,0,Unknown,2002.0,RFn,3,1231.0,250000
8,2003,2003,198.0,Gd,Gd,0.0,1068.0,Ex,1068,2184,2,Gd,8,1,Gd,2003.0,RFn,2,570.0,254750
8,2001,2001,0.0,Gd,Gd,0.0,1753.0,Ex,1788,1788,2,Ex,7,1,TA,2001.0,RFn,2,522.0,236500
8,2001,2001,108.0,Gd,Gd,990.0,1299.0,Ex,1299,1872,2,Ex,7,1,TA,2001.0,RFn,2,531.0,261500
9,2000,2000,204.0,Gd,Ex,904.0,1440.0,Ex,1476,2153,2,Ex,8,2,Ex,2000.0,Fin,3,736.0,313000
7,2002,2002,101.8968008255934,Gd,Gd,0.0,840.0,Ex,840,1725,2,Gd,6,0,Unknown,2002.0,RFn,2,550.0,198500
7,2001,2001,0.0,Gd,Gd,0.0,944.0,Ex,944,1870,2,Gd,6,0,Unknown,2001.0,RFn,2,608.0,211000
8,1999,2000,260.0,Gd,Gd,1246.0,1462.0,Ex,1513,1513,2,Gd,5,1,TA,1999.0,Fin,2,521.0,220000
7,1996,1996,196.0,Gd,Gd,690.0,1504.0,Ex,1504,1504,2,Gd,6,1,TA,1996.0,Fin,2,478.0,203000
8,2002,2003,164.0,Gd,Ex,1360.0,1822.0,Ex,1828,1828,2,Gd,7,1,Gd,2002.0,Fin,2,523.0,279500
7,1997,1998,209.0,Gd,Gd,1111.0,1417.0,Ex,1417,1417,2,Gd,7,1,TA,1997.0,Unf,2,511.0,210000
7,1997,1998,573.0,TA,Gd,739.0,1057.0,Ex,1057,2034,2,Gd,8,0,Unknown,1998.0,RFn,2,645.0,219500
7,1996,1996,0.0,Gd,Gd,0.0,880.0,Ex,909,1716,2,Gd,7,1,TA,1996.0,RFn,2,512.0,191000
7,2001,2001,0.0,Gd,Gd,0.0,1212.0,Ex,1212,1212,2,Gd,6,0,Unknown,2001.0,RFn,2,573.0,178000
7,2000,2001,171.0,Gd,Gd,0.0,1630.0,Ex,1630,1630,2,Gd,6,1,TA,2000.0,Unf,2,451.0,213000
6,2003,2004,170.0,Gd,Gd,685.0,848.0,Ex,848,848,1,Gd,4,0,Unknown,2003.0,Fin,2,420.0,144000
6,2003,2003,170.0,Gd,Gd,685.0,848.0,Ex,848,848,1,Gd,4,0,Unknown,2003.0,Fin,2,420.0,140000
8,2007,2007,180.0,Gd,Gd,1478.0,1578.0,Ex,1602,1602,2,Gd,7,1,Gd,2007.0,RFn,3,810.0,293200
7,2004,2004,0.0,Gd,Gd,0.0,864.0,Ex,864,1728,2,Gd,7,0,Unknown,2004.0,RFn,2,572.0,190000
7,2004,2004,210.0,Gd,Gd,20.0,1500.0,Ex,1500,1500,2,Gd,6,0,Unknown,2004.0,RFn,2,570.0,190000
6,2005,2005,0.0,Gd,Gd,193.0,738.0,Ex,738,1476,2,Gd,7,0,Unknown,2005.0,Fin,2,540.0,173500
6,2007,2007,0.0,Gd,Gd,0.0,608.0,Ex,608,1396,2,Gd,6,1,Gd,2007.0,Fin,2,440.0,170000
4,1949,2003,0.0,TA,Unknown,0.0,0.0,Ex,1126,1126,2,Gd,5,0,Unknown,2002.0,Fin,2,520.0,108000
5,1964,1999,0.0,TA,TA,637.0,1486.0,Ex,1486,1486,1,TA,7,0,Unknown,1968.0,Fin,2,480.0,167000
4,1938,1958,0.0,TA,TA,690.0,816.0,Ex,816,816,1,TA,3,1,Gd,1958.0,Unf,1,288.0,100000
7,2003,2003,500.0,Gd,Unknown,0.0,0.0,Ex,495,1922,3,Gd,7,1,Ex,2003.0,RFn,2,672.0,198500
6,1977,1977,140.0,TA,TA,535.0,690.0,TA,698,1426,1,TA,6,0,Unknown,1977.0,Fin,2,440.0,159500
4,1960,1971,0.0,TA,TA,399.0,1014.0,TA,1149,1149,1,TA,7,0,Unknown,1968.0,Fin,1,544.0,127000
6,1976,1976,255.0,TA,TA,631.0,1041.0,Ex,1125,1125,1,TA,6,1,Fa,1977.0,Unf,1,352.0,125000
9,2007,2008,340.0,Ex,Ex,1234.0,1698.0,Ex,1698,1698,2,Ex,8,1,Gd,2007.0,Fin,3,768.0,320000
6,2005,2006,80.0,TA,Gd,547.0,547.0,Gd,1072,1072,1,TA,5,0,Unknown,2005.0,Fin,2,525.0,145500
5,1947,2008,0.0,TA,TA,0.0,698.0,Ex,698,698,1,TA,4,0,Unknown,1978.1324431613136,Unknown,0,0.0,118000
4,1959,1959,0.0,TA,TA,332.0,876.0,TA,876,876,1,TA,5,0,Unknown,1959.0,Unf,1,320.0,85000
5,1950,1950,0.0,TA,Fa,1078.0,1078.0,TA,1368,1368,1,TA,6,0,Unknown,1950.0,RFn,1,195.0,120000
4,1945,1950,0.0,TA,Unknown,0.0,0.0,TA,1088,1529,2,TA,9,0,Unknown,1945.0,Unf,1,240.0,98000
5,1922,1950,0.0,TA,Fa,0.0,864.0,Ex,864,864,1,TA,4,0,Unknown,1978.1324431613136,Unknown,0,0.0,99900
3,1952,1952,0.0,TA,Unknown,0.0,0.0,Fa,944,944,1,Fa,4,0,Unknown,1956.0,Unf,2,528.0,82000
5,1959,1959,74.0,TA,TA,0.0,1678.0,TA,1678,1678,2,TA,10,0,Unknown,1978.1324431613136,Unknown,0,0.0,119900
5,1956,1956,259.0,TA,TA,546.0,1150.0,Ex,1560,1560,1,TA,7,1,TA,1956.0,Unf,1,313.0,103500
4,1956,1956,0.0,TA,TA,0.0,672.0,Ex,960,960,1,TA,5,0,Unknown,1956.0,Unf,1,288.0,112000
6,1920,2000,0.0,TA,TA,0.0,684.0,Gd,684,1196,1,Gd,7,0,Unknown,2005.0,Unf,2,528.0,110000
5,1941,1950,0.0,TA,TA,626.0,720.0,Ex,854,1298,1,TA,6,2,Gd,1940.0,Unf,1,256.0,122000
5,1941,1960,0.0,TA,TA,408.0,984.0,Ex,984,1604,2,TA,6,0,Unknown,1977.0,Unf,2,660.0,117000
5,1938,1950,88.0,TA,TA,832.0,832.0,TA,832,1268,1,TA,7,2,Gd,1938.0,Unf,1,250.0,160000
5,1932,2000,0.0,TA,TA,182.0,793.0,Ex,848,1520,1,TA,6,0,Unknown,1968.0,Unf,1,281.0,159434
2,1920,1950,0.0,TA,TA,290.0,290.0,TA,438,438,1,Fa,3,0,Unknown,1930.0,Unf,1,246.0,60000
6,1940,1950,0.0,TA,TA,0.0,778.0,TA,944,1489,2,TA,7,1,Gd,1940.0,Unf,1,240.0,139500
7,1920,1970,0.0,TA,TA,523.0,824.0,Ex,1687,3082,2,TA,12,2,TA,1970.0,Fin,2,672.0,197000
6,1935,1950,0.0,TA,TA,0.0,583.0,Gd,647,1242,1,TA,6,1,Gd,1926.0,Unf,1,180.0,105000
4,1928,1950,0.0,TA,TA,622.0,1122.0,TA,1328,1981,2,Gd,7,2,TA,1981.0,Unf,2,576.0,135000
6,1916,2000,0.0,Gd,TA,0.0,816.0,Ex,1232,1232,1,Gd,6,1,Gd,1916.0,Unf,2,440.0,147500
6,1925,1990,0.0,TA,TA,264.0,976.0,Ex,1160,1608,2,Gd,7,1,Gd,1925.0,Unf,1,216.0,137450
7,1936,2007,0.0,Gd,Gd,350.0,560.0,Ex,575,1135,1,Gd,6,0,Unknown,1971.0,RFn,2,576.0,155000
6,1928,1950,0.0,TA,TA,0.0,896.0,Gd,1172,1913,1,TA,9,1,TA,1929.0,Unf,2,342.0,177000
7,1928,1950,0.0,TA,TA,0.0,861.0,Gd,877,1477,2,TA,6,1,Gd,1928.0,Unf,1,216.0,145000
7,1918,1990,0.0,TA,TA,0.0,600.0,Ex,628,1228,1,TA,6,1,Gd,1918.0,Unf,1,215.0,137000
7,1926,2004,0.0,Gd,Gd,0.0,1276.0,Ex,1276,2080,1,Gd,9,2,Gd,1926.0,Unf,1,282.0,234000
5,1940,1950,0.0,TA,TA,728.0,840.0,Ex,840,1567,1,TA,6,2,TA,1961.0,Unf,2,440.0,205000
6,1942,1950,0.0,TA,TA,547.0,771.0,Fa,753,1494,1,Gd,7,2,Gd,1942.0,Unf,1,213.0,177500
5,1940,1950,0.0,Gd,TA,428.0,728.0,Ex,976,1308,1,TA,7,2,TA,1940.0,Unf,1,256.0,160000
5,1960,1960,0.0,TA,TA,793.0,1273.0,Ex,1273,1273,1,TA,5,0,Unknown,1960.0,Unf,1,307.0,155000
5,1921,2006,0.0,TA,Gd,713.0,876.0,Ex,964,964,1,TA,5,0,Unknown,1921.0,Unf,2,432.0,163500
5,1921,1950,0.0,TA,TA,0.0,731.0,Ex,820,1343,1,TA,7,1,Gd,1921.0,Unf,1,186.0,154900
7,1940,1950,0.0,TA,TA,246.0,920.0,Ex,1240,2480,2,TA,13,2,Gd,1940.0,Unf,2,400.0,205000
5,1954,1954,0.0,TA,TA,154.0,1112.0,Ex,1112,1112,1,TA,6,1,Gd,1954.0,Unf,1,390.0,144800
7,1941,1950,0.0,TA,TA,275.0,704.0,Ex,860,1564,1,Fa,7,1,Gd,1941.0,Unf,1,234.0,174500
6,1960,1960,132.0,TA,TA,65.0,1561.0,TA,1561,1561,2,TA,6,1,Gd,1960.0,Fin,2,463.0,193000
5,1949,2005,0.0,TA,TA,312.0,1067.0,Fa,986,1523,2,Fa,7,1,TA,1949.0,Unf,1,295.0,158000
6,1950,2004,0.0,TA,TA,0.0,1092.0,Ex,1152,1152,1,Gd,6,1,Gd,1950.0,Unf,1,300.0,158500
6,1954,1954,420.0,TA,TA,784.0,1310.0,Ex,1906,1906,1,TA,6,2,Gd,1954.0,Unf,2,576.0,224000
6,1980,1980,0.0,TA,TA,0.0,516.0,TA,516,1032,1,TA,5,1,TA,1980.0,Unf,2,452.0,115000
6,1980,1992,0.0,TA,Gd,471.0,561.0,TA,561,1229,1,Gd,5,1,TA,1980.0,Fin,2,462.0,137000
6,1980,1980,0.0,TA,Gd,0.0,561.0,TA,561,1229,1,TA,5,1,TA,1980.0,Fin,2,462.0,121000
6,1980,1980,0.0,TA,Gd,285.0,561.0,TA,561,1229,1,TA,5,1,TA,1980.0,Fin,2,462.0,124000
6,1986,1986,242.0,TA,TA,454.0,572.0,Gd,1182,1982,2,TA,6,1,TA,1986.0,Fin,2,501.0,208000
7,1971,2009,0.0,Gd,Gd,803.0,1803.0,TA,2365,2365,2,Ex,7,2,Gd,1971.0,Fin,2,551.0,315000
6,1988,2007,260.0,Gd,Gd,808.0,880.0,Ex,1680,1680,2,Gd,5,1,Gd,1988.0,Fin,2,540.0,222000
5,1920,1997,0.0,TA,TA,456.0,672.0,Gd,672,1344,1,TA,6,0,Unknown,1964.0,Unf,1,468.0,147000
5,1900,1993,0.0,TA,TA,0.0,760.0,Ex,928,2168,2,Gd,11,0,Unknown,1998.0,Unf,2,576.0,123000
5,1920,1950,0.0,TA,TA,0.0,596.0,TA,596,1192,1,TA,6,0,Unknown,1920.0,Unf,1,189.0,78000
3,1915,1982,0.0,Fa,TA,0.0,1013.0,TA,1013,1526,1,Fa,6,0,Unknown,1978.1324431613136,Unknown,0,0.0,85000
4,1925,1950,0.0,TA,TA,0.0,572.0,Fa,572,572,1,TA,4,0,Unknown,1940.0,Unf,1,200.0,75000
8,2007,2008,174.0,Ex,Ex,1476.0,1596.0,Ex,1648,1648,2,Ex,5,1,Gd,2007.0,Fin,2,482.0,230000
2,1910,1950,0.0,Fa,Unknown,0.0,0.0,TA,810,810,1,TA,4,0,Unknown,1975.0,Unf,1,280.0,57625
8,2000,2001,0.0,Gd,Gd,445.0,1107.0,Ex,1040,2052,2,Gd,7,1,TA,2000.0,Fin,3,642.0,251000
7,2003,2003,0.0,Gd,Ex,1351.0,1434.0,Ex,1518,2149,1,Gd,6,1,Ex,2003.0,RFn,2,670.0,239686
7,2004,2005,108.0,Gd,Ex,0.0,1710.0,Ex,1710,1710,2,Gd,7,1,Gd,2004.0,Fin,2,550.0,240000
6,2001,2002,0.0,TA,Ex,690.0,804.0,Ex,804,1961,2,Gd,7,1,TA,2001.0,Fin,2,560.0,215000
6,1977,1977,0.0,TA,TA,767.0,902.0,Ex,926,926,1,TA,5,1,TA,1977.0,Unf,1,351.0,156450
6,1977,1977,0.0,TA,Gd,841.0,957.0,TA,1287,1287,1,TA,5,2,Fa,1977.0,RFn,2,541.0,173000
5,1977,1977,0.0,TA,Unknown,0.0,0.0,TA,1302,1734,2,Gd,8,0,Unknown,1977.0,Unf,2,539.0,126000
7,1990,1991,0.0,TA,Gd,611.0,1188.0,Ex,1217,1217,2,Gd,6,0,Unknown,1990.0,Unf,2,497.0,173000
5,1991,1991,0.0,TA,Gd,55.0,1582.0,TA,1595,1595,2,TA,5,0,Unknown,1991.0,Unf,2,672.0,152000
6,1958,1958,541.0,TA,TA,111.0,819.0,Gd,1344,1344,1,Gd,7,1,Gd,1958.0,RFn,2,525.0,137500
7,1965,1965,0.0,TA,Gd,1236.0,2136.0,TA,2036,2036,2,TA,8,2,Gd,1965.0,RFn,2,513.0,375000
9,2007,2008,70.0,Gd,Ex,1022.0,1620.0,Ex,1620,1620,2,Ex,6,1,Ex,2008.0,Fin,3,912.0,315500
7,2009,2009,0.0,TA,Ex,0.0,846.0,Gd,846,1692,2,Gd,6,0,Unknown,2009.0,RFn,2,650.0,224500
9,2008,2008,246.0,Ex,Ex,1758.0,2190.0,Ex,2036,2036,2,Ex,9,1,Ex,2008.0,Fin,3,780.0,410000
9,2008,2008,406.0,Ex,Ex,1115.0,1641.0,Ex,1641,1641,2,Ex,7,0,Unknown,2008.0,Fin,3,885.0,316500
8,2007,2007,0.0,Gd,Gd,16.0,1466.0,Ex,1466,1466,2,Gd,7,0,Unknown,2007.0,Fin,3,610.0,201000
6,1988,1988,0.0,TA,Gd,1005.0,1392.0,TA,1412,1412,2,Gd,6,1,TA,1988.0,Unf,2,576.0,175000
6,1980,2006,0.0,TA,Gd,462.0,712.0,Ex,1375,2237,2,Gd,7,1,TA,1980.0,Fin,2,440.0,204000
7,1987,1989,310.0,TA,Gd,904.0,1645.0,Ex,1479,1479,2,Gd,7,1,Fa,1987.0,Fin,2,578.0,213500
8,2001,2002,136.0,Gd,Ex,1005.0,1267.0,Ex,1296,1296,2,Gd,6,0,Unknown,2001.0,Fin,2,471.0,220000
7,2003,2003,0.0,Gd,Gd,0.0,912.0,Ex,1072,2014,2,Gd,9,0,Unknown,2003.0,Fin,2,486.0,170000
9,2006,2006,584.0,Ex,Ex,1260.0,1838.0,Ex,1838,1838,2,Ex,8,1,Gd,2006.0,Fin,3,765.0,315000
9,2007,2007,290.0,Ex,Ex,1640.0,1978.0,Ex,1978,1978,2,Ex,7,1,Gd,2007.0,Fin,3,920.0,425000
5,1968,1968,182.0,TA,TA,532.0,1008.0,Gd,1008,1008,1,Gd,6,0,Unknown,1968.0,Unf,1,384.0,139500
5,1960,2006,75.0,TA,Unknown,0.0,0.0,TA,1771,1771,1,TA,9,1,TA,1960.0,Unf,2,336.0,115000
6,1998,1998,320.0,TA,Ex,866.0,1204.0,Ex,1204,1204,2,TA,5,0,Unknown,1998.0,Fin,2,412.0,162000
6,1999,1999,425.0,TA,Ex,883.0,1224.0,Ex,1224,1224,2,TA,5,0,Unknown,1999.0,Fin,2,402.0,165000
4,1973,1973,0.0,TA,Gd,462.0,462.0,TA,526,988,1,TA,5,0,Unknown,1973.0,Unf,1,297.0,91000
5,1968,1968,0.0,TA,TA,510.0,864.0,TA,874,874,1,TA,5,0,Unknown,1968.0,RFn,1,288.0,130000
4,1970,2002,0.0,TA,Gd,515.0,630.0,TA,630,630,1,Gd,3,0,Unknown,1970.0,Unf,1,286.0,86000
5,1969,2000,176.0,TA,TA,594.0,1188.0,Ex,1404,1404,2,TA,7,1,Po,1969.0,Unf,2,504.0,160000
4,1970,1970,0.0,TA,Gd,509.0,630.0,TA,630,630,1,TA,3,0,Unknown,1970.0,Unf,1,286.0,80000
4,1970,2008,0.0,TA,TA,0.0,546.0,TA,798,1344,1,TA,6,1,TA,1978.1324431613136,Unknown,0,0.0,97000
4,1970,1970,0.0,TA,TA,273.0,546.0,TA,546,1092,1,TA,6,0,Unknown,1970.0,RFn,1,286.0,88000
5,1972,1972,0.0,TA,Gd,720.0,796.0,Gd,796,796,1,TA,4,0,Unknown,1998.0,Unf,1,336.0,131900
6,1993,1996,0.0,TA,Gd,114.0,384.0,Ex,1091,1091,1,TA,5,0,Unknown,1993.0,Fin,1,429.0,131250
5,1978,1978,104.0,TA,Gd,1097.0,1097.0,Ex,1110,1110,1,Gd,4,1,TA,1978.0,Fin,2,602.0,165500
5,1985,1985,0.0,TA,TA,625.0,833.0,Ex,833,833,1,TA,5,0,Unknown,1978.1324431613136,Unknown,0,0.0,112000
5,1992,1993,0.0,TA,Gd,718.0,828.0,TA,883,883,1,TA,5,1,Fa,1998.0,Unf,2,698.0,149000
5,1993,1995,0.0,TA,Gd,732.0,796.0,Ex,796,1362,1,TA,5,0,Unknown,1993.0,Unf,2,480.0,143000
5,1992,1992,0.0,TA,Gd,330.0,624.0,TA,624,1287,1,TA,6,0,Unknown,2001.0,Unf,2,440.0,130000
6,1977,1977,0.0,TA,TA,1567.0,1567.0,TA,1567,1567,2,Gd,5,2,TA,1977.0,RFn,2,714.0,196000
5,1969,1969,178.0,Gd,TA,496.0,784.0,Ex,784,1632,1,TA,7,1,TA,1969.0,RFn,2,898.0,173000
6,1958,2002,0.0,Ex,Gd,528.0,1184.0,Ex,1414,1414,1,TA,6,1,TA,1990.0,Unf,2,601.0,176500
6,1970,1970,0.0,TA,TA,865.0,1205.0,Ex,2117,2117,2,TA,7,2,Gd,1970.0,Fin,2,550.0,237500
6,1969,1969,0.0,TA,Fa,500.0,952.0,TA,1092,2112,2,TA,9,2,Gd,1969.0,Unf,2,576.0,206900
6,1997,1998,0.0,TA,TA,706.0,926.0,Ex,926,1604,2,TA,7,1,TA,1997.0,Fin,2,470.0,187500
6,1995,1996,119.0,TA,Gd,476.0,680.0,Gd,680,1470,2,TA,7,1,TA,1995.0,Fin,2,420.0,165000
6,1998,1998,0.0,TA,Gd,851.0,926.0,Ex,926,1604,2,TA,7,0,Unknown,1998.0,Fin,2,472.0,195500
6,1998,1998,0.0,TA,Gd,828.0,943.0,Gd,943,1638,2,TA,7,2,TA,1998.0,Fin,2,472.0,192000
6,1996,1996,0.0,TA,Gd,138.0,916.0,Gd,916,1636,2,TA,7,1,TA,1996.0,Fin,2,386.0,173000
5,1996,1997,0.0,Gd,Gd,450.0,1348.0,Gd,1384,1384,2,Gd,7,0,Unknown,1996.0,Unf,2,404.0,177900
7,1996,1997,0.0,TA,Gd,604.0,729.0,Ex,729,1446,2,TA,6,1,TA,1996.0,Unf,2,406.0,175000
8,2001,2002,0.0,Gd,Ex,1153.0,1593.0,Ex,1593,1593,1,Ex,5,1,Gd,2001.0,Fin,2,682.0,286000
8,1997,1997,0.0,Gd,Ex,656.0,1664.0,Ex,1682,1682,1,Gd,6,1,TA,1997.0,Fin,2,528.0,247900
8,1993,1993,0.0,Gd,Gd,733.0,1337.0,Gd,1337,1337,2,Gd,5,1,TA,1993.0,RFn,2,462.0,180000
8,1992,1992,0.0,Gd,Gd,0.0,1280.0,Ex,1280,1280,2,Gd,5,0,Unknown,1992.0,RFn,2,506.0,180000
6,1997,1998,0.0,TA,Gd,0.0,926.0,Ex,926,1604,2,TA,7,1,TA,1997.0,Fin,2,470.0,181000
6,1998,1998,0.0,TA,Gd,0.0,932.0,Gd,932,1633,2,TA,7,1,TA,1998.0,Fin,2,460.0,183000
6,1995,1996,0.0,TA,Gd,219.0,773.0,Gd,773,1658,2,TA,8,1,TA,1995.0,Fin,2,431.0,188000
7,1994,1996,0.0,Gd,Gd,0.0,712.0,Ex,1086,1895,2,Gd,7,1,TA,1994.0,Fin,2,409.0,194500
6,1991,1991,194.0,TA,Gd,504.0,836.0,Gd,851,1709,2,Gd,7,0,Unknown,1991.0,Fin,2,416.0,185000
8,1988,1989,0.0,Gd,Gd,767.0,1228.0,Gd,1228,1228,2,Gd,5,1,Gd,1988.0,Fin,2,472.0,189000
8,1989,1989,0.0,Gd,Gd,319.0,1337.0,Gd,1337,1337,2,Gd,5,1,TA,1989.0,RFn,2,462.0,188500
8,2005,2005,130.0,Gd,Ex,16.0,1168.0,Ex,1168,2500,3,Ex,9,1,Gd,2005.0,Fin,3,683.0,355000
9,2005,2007,245.0,Gd,Gd,0.0,1122.0,Ex,1134,2504,2,Ex,11,1,Gd,2005.0,Fin,3,656.0,325000
9,2004,2004,296.0,Ex,Ex,1337.0,1884.0,Ex,1884,1884,2,Ex,7,1,Gd,2004.0,Fin,3,670.0,387000
6,1952,1952,0.0,TA,TA,0.0,1632.0,TA,1474,1474,1,TA,7,2,Gd,1952.0,Unf,2,495.0,115000
9,2007,2007,178.0,Ex,Ex,1034.0,1710.0,Ex,1710,1710,2,Ex,6,1,Gd,2007.0,RFn,2,557.0,334000
6,1950,1950,44.0,TA,TA,0.0,1488.0,Gd,1488,1488,2,TA,6,1,TA,1950.0,RFn,2,738.0,133000
7,1986,1991,123.0,TA,Gd,0.0,791.0,Gd,1236,2093,2,TA,7,1,TA,1986.0,Fin,2,542.0,215000
7,1988,1988,102.0,Gd,Gd,983.0,1675.0,Ex,1688,1688,2,Ex,6,1,Ex,1988.0,RFn,2,528.0,226500
6,1981,1981,210.0,TA,Gd,588.0,1422.0,TA,1422,1422,2,Gd,7,1,TA,1981.0,Fin,2,576.0,175500
7,1983,1983,174.0,Gd,Gd,747.0,1260.0,TA,1260,1260,2,TA,6,0,Unknown,1983.0,Unf,2,598.0,181900
7,1978,1978,383.0,Gd,Gd,1206.0,2048.0,TA,2064,2064,2,Gd,7,2,Fa,1978.0,Fin,2,550.0,235000
7,1979,1979,194.0,Gd,Gd,864.0,1782.0,TA,1782,1782,2,Gd,6,1,TA,1979.0,Fin,2,551.0,220000
6,1977,1995,424.0,TA,Gd,896.0,1330.0,TA,1542,2872,2,TA,11,1,TA,1977.0,Fin,2,619.0,272000
6,1976,1976,621.0,TA,Gd,890.0,1211.0,TA,1211,1211,2,Gd,6,1,Po,1976.0,Fin,2,461.0,161000
5,1977,1977,0.0,TA,Gd,767.0,1126.0,TA,1126,1126,2,Ex,6,0,Unknown,1977.0,RFn,2,540.0,175000
7,1980,1988,280.0,TA,Gd,0.0,738.0,TA,1277,2044,2,TA,7,1,TA,1980.0,Unf,2,489.0,185000
5,1969,1969,0.0,TA,TA,280.0,720.0,Gd,720,1308,1,TA,7,0,Unknown,1969.0,Unf,2,484.0,146900
7,1978,1978,168.0,Gd,Gd,988.0,1420.0,Ex,1420,2840,2,Gd,8,2,Gd,1978.0,Fin,4,1314.0,292500
6,1976,1976,160.0,TA,Gd,644.0,1193.0,TA,1523,1523,2,TA,7,1,TA,1976.0,Fin,2,478.0,180000
